,EqualWeight,ClassicalMVO,RiskParity,RF,XGBoost,LSTM
2020-03-04,0.03617257375679592,0.039491281945684,0.03617257375679593,0.032177630100650126,0.03389149422859339,0.02520353783034159
2020-03-05,-0.03984867237124707,-0.0392603631200132,-0.03984867237124708,-0.04605151920498558,-0.046643247386897985,-0.046439793675616535
2020-03-06,-0.025277674066177515,-0.01840562753067458,-0.025277674066177522,-0.06009662175251193,-0.05879012494783704,-0.05673367773178721
2020-03-09,-0.10323641983383827,-0.07132406118475812,-0.1032364198338383,-0.16757295167768374,-0.16358266766228313,-0.15821725856113525
2020-03-10,0.0572811619358261,0.060317963359328194,0.05728116193582611,0.06071849448290318,0.05840453832248239,0.060250106880387774
2020-03-11,-0.07727336264908603,-0.07265825564595188,-0.07727336264908605,-0.09680618667424956,-0.09262790432883083,-0.10500259286671236
2020-03-12,-0.10964805609843925,-0.14587435166508114,-0.10964805609843928,-0.12520920264512747,-0.1394309840989155,-0.13087418113980384
2020-03-13,0.0791848567887664,0.10600316841436407,0.07918485678876641,0.1021127002747574,0.11280303322633783,0.07637923877332822
2020-03-16,-0.14186261543886522,-0.14872060558573996,-0.1418626154388653,-0.11972204497840812,-0.1146468118948747,-0.1133168880884526
2020-03-17,0.04284267982729537,0.008165658152627433,0.04284267982729538,0.05573903181569703,0.0467194309970854,0.06894797187192855
2020-03-18,-0.11313562741208927,-0.08680969013245633,-0.11313562741208928,-0.06718649764884178,-0.06386173159981957,-0.15065454312252616
2020-03-19,0.03352322384743514,0.016312051740152392,0.03352322384743515,0.05161336513582774,0.06731290794578051,0.04976487345065503
2020-03-20,-0.04392708353675168,-0.016551369464813538,-0.04392708353675169,-0.04953409198603137,-0.03823213220740746,-0.023000134448279853
2020-03-23,-0.03634482188450689,-0.04751518612075593,-0.0363448218845069,-0.027827758965334633,-0.02746149086113106,-0.010700320772862546
2020-03-24,0.12782835175343893,0.13909716471498207,0.12782835175343893,0.09890797943986267,0.09885909393712426,0.11644536049101999
2020-03-25,0.05301790993899349,0.07541557791791116,0.053017909938993496,0.03763020167412409,0.04165002295500714,0.034376585788251916
2020-03-26,0.05320788037318585,0.04166252321266341,0.05320788037318585,0.04059449896909785,0.04517555036433623,0.051882517714859404
2020-03-27,-0.043181877296423914,-0.04951770069670981,-0.043181877296423914,-0.0592306134231344,-0.0632009088208283,-0.06693808969194479
2020-03-30,0.025270941777864462,0.02718172940732519,0.025270941777864465,-0.004870062969191464,0.0013861682209711887,0.010109793561895387
2020-03-31,-0.011119321828976313,-0.006961222738770159,-0.011119321828976314,-0.017289330237197763,-0.024221555023389053,-0.002269361127764353
2020-04-01,-0.0671885414666999,-0.082697092466679,-0.06718854146669992,-0.052206662799274106,-0.0645691909435649,-0.07877532291868473
2020-04-02,0.011455010178218136,-0.006477248096749532,0.011455010178218138,-0.004788335682714102,-0.010276032321979055,0.019211808957758883
2020-04-03,-0.019052628981139942,-0.000826615413073235,-0.019052628981139946,-0.042273558760260274,-0.03582299478554579,-0.016160730025370947
2020-04-06,0.08800520633666986,0.08738178088854802,0.08800520633666989,0.09646382498937958,0.10621369761990267,0.09500202531199488
2020-04-07,0.013827147301054133,-0.013251409625141203,0.013827147301054133,0.01889097988576815,0.005239087464663069,0.013187893915032677
2020-04-08,0.047071094609229536,0.04421138317576392,0.04707109460922954,0.04778351793006347,0.04769858594929809,0.051097766491499566
2020-04-09,0.031112981143082623,0.03326059830814766,0.031112981143082634,0.055669072069468306,0.06013273458311687,0.039571716212929195
2020-04-13,-0.03262238635980723,-0.0419777148560211,-0.03262238635980723,-0.01870651484891751,-0.021779754984112713,-0.030168860982209833
2020-04-14,0.020271616698672834,0.032625834302314236,0.020271616698672834,-0.0015181230508892892,0.0015218961436868311,0.027943189994770898
2020-04-15,-0.04626182989471328,-0.040257265166903256,-0.04626182989471329,-0.057834535463259756,-0.05684050769160156,-0.05376369330823473
2020-04-16,-0.008261438813170745,-0.004309683461578693,-0.008261438813170749,-0.009631356017671474,-0.017914129382553542,-0.012562663492692137
2020-04-17,0.04539398015070927,0.05483618069330475,0.045393980150709286,0.04136616017301322,0.050382843794488506,0.04371043322919549
2020-04-20,-0.02891161253602332,-0.017698244304633157,-0.028911612536023323,-0.04306151843530983,-0.03449611734875147,-0.03180276585242226
2020-04-21,-0.031916366230409,-0.046789124949109896,-0.031916366230409006,-0.03298583260687375,-0.03978748918845651,-0.04202092710812854
2020-04-22,0.007315678332235724,-0.014470381308023427,0.007315678332235727,0.003109900176320658,0.0019801093219745237,0.017377651501502948
2020-04-23,0.017762700759822735,-0.0028895547132552967,0.01776270075982274,0.023274404116637844,0.019552689313561668,0.01193792834578872
